count,detect_count,time,response,pixel_w,pixel_h,pure_pixel_w,pure_pixel_h,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,euler_x,euler_y,euler_z,speed_eulerx,speed_eulery,speed_eulerz
83.0,83.0,440.99746894836426,0.03182196617126465,50.8410076847083,56.642337972975895,25.42050384235415,28.321168986487947,1.1098516798123264,-0.3534359267915287,4.020048035707518,-0.0006455841382717598,-0.0011282936482777672,0.011074465058729999,5.051896390190473,36.38241490464373,1.5464997941660543,-66.66720090283803,23.24143138574191,-17.931014332725358
84.0,84.0,441.0676898956299,0.06653094291687012,54.77535231483944,54.80896946833809,27.38767615741972,27.404484734169046,1.0899748494228783,-0.35165261794063585,3.996115030153052,-0.019876830389448097,0.0017833088508928396,-0.02393300555446576,3.0714056794194127,-3.146044685357236,-1.8957959382334186,-29.66675396388575,-592.1164279389129,-51.56385738576387
85.0,85.0,441.10515093803406,0.03878903388977051,53.89796486340015,54.21307395743767,26.948982431700074,27.10653697871882,1.0821118722519967,-0.3505035117437475,3.982457433222885,-0.00786297717088158,0.0011491061968883498,-0.013657596930167326,3.200348388562368,-4.9758560215525405,-1.481218508833758,4.263533182990281,-60.503315017456266,13.708139366023495
86.0,86.0,441.1762709617615,0.0711359977722168,55.01210492594623,54.05912375644962,27.506052462973116,27.029561878224797,1.0625492258706701,-0.3490493088887186,3.96434732061378,-0.019562646381326543,0.0014542028550288966,-0.018110112609104778,6.0857562349010905,-5.66334113393544,-1.8696405508676657,37.63415191860702,-8.966815278480873,-5.066158725875878
87.0,87.0,441.24050998687744,0.0676720142364502,53.705277373375566,54.17659024719083,26.852638686687783,27.0882951235954,1.0566240156619962,-0.3478294374028168,3.949664192772023,-0.005925210208673981,0.0012198714859018023,-0.01468312784175696,3.6272492896778634,-6.718910184602373,-1.3047282546935448,-42.99436502978065,-18.45978965676358,9.879185217968303
88.0,88.0,441.26670598983765,0.026170015335083008,54.25046436663433,54.62367562803965,27.125232183317166,27.31183781401981,1.0459980006159049,-0.34722718653122514,3.942036507891589,-0.010626015046091286,0.0006022508715916586,-0.007627684880433971,3.2564860350778293,-5.437701930028637,-1.4931320592520312,-10.317903646690784,35.65451311052189,-5.243055448419416
89.0,89.0,441.3489570617676,0.0826718807220459,54.385518477102096,56.0143172596006,27.192759238551048,28.0071586298003,1.0298003626311494,-0.3451450883298034,3.91664929063352,-0.016197637984755486,0.002082098201421745,-0.02538721725806914,-0.629412562994801,-3.7300471293836406,-1.3825130050262604,-56.7515226119384,24.939407858006675,1.6155336014992263
90.0,90.0,441.42091608047485,0.07213306427001953,55.755581424746424,55.319436658280324,27.877790712373212,27.659718329140162,1.0003451479811152,-0.34311434552247183,3.892815954708631,-0.0294552146500342,0.0020307428073315648,-0.02383333592488901,5.310030068732193,-6.402929078159212,-1.966073790886047,75.4993104882791,-33.976377357557936,-7.417941327535214
91.0,91.0,441.4820809364319,0.06078195571899414,55.31350394719516,55.27954580327008,27.65675197359758,27.63977290163504,0.9973541684499858,-0.34324976224347375,3.8932202456032887,-0.0029909795311293674,-0.00013541672100192415,0.00040429089465776613,2.976090229009018,-2.69431900541456,-1.1338376034588677,-37.60772498361603,59.75834737188074,13.410161275573737
92.0,92.0,441.5382630825043,0.03147697448730469,56.302605327306765,55.710105601526465,28.151302663653382,27.855052800763218,0.986000092890994,-0.34236220991392396,3.8834205513634656,-0.011354075558991816,0.00088755232954979,-0.009799694239823076,4.375214430244065,-2.8482593416794364,-1.6016556282461871,38.985638585606225,-4.289442143929394,-13.03542917926174
